lokasiid,komisi,kegiatanid,kegiatanno,skpdkode,skpdnama,urusankode,urusannama,programkode,programteks,kegiatan,anggaran,vol,satuan,periode_data
3,1,118255,1,1.20.123,Kelurahan Sukabumi Utara - JAKBAR,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Operasional Lapangan,"49,730,800",1,Paket,2015
3,1,118256,1,1.20.124,Kelurahan Kelapa Dua - JAKBAR,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Operasional Lapangan,"34,899,340",1,Paket,2015
3,1,118257,1,1.20.122,Kelurahan Sukabumi Selatan - JAKBAR,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Operasional Lapangan,"24,958,500",1,Paket,2015
2,1,118258,1,1.20.360,Satpol PP - JAKUT,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Operasional Lapangan,"6,680,292,960",1,Paket,2015
3,1,118259,1,1.20.176,Kecamatan Taman Sari - JAKBAR,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Operasional Lapangan,"99,637,100",1,Paket,2015
3,1,118260,1,1.20.179,Kelurahan Taman Sari - JAKBAR,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Operasional Lapangan,"39,986,600",1,Paket,2015
3,1,118261,1,1.20.180,Kelurahan Tangki - JAKBAR,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Operasional Lapangan,"20,991,000",1,Paket,2015
3,1,118262,1,1.20.177,Kelurahan Krukut - JAKBAR,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Operasional Lapangan,"47,284,000",1,Paket,2015
3,1,118263,1,1.20.181,Kelurahan Mangga Besar - JAKBAR,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Operasional Lapangan,"27,165,400",1,Paket,2015
0,5,118532,1,1.26.001,BADAN PERPUSTAKAAN DAN ARSIP DAERAH,1.24,Kearsipan,1.24.04,Program Peningkatan Pelayanan Arsip,Pembinaan dan Penyelenggaraan Layanan Kearsipan,"799,074,980",1,Paket,2015
0,1,118533,17,1.25.001,"DINAS KOMUNIKASI, INFORMATIKA DAN KEHUMASAN",1.25,Komunikasi dan Informatika,1.25.01,Program Optimalisasi Pemanfaatan Teknologi Informasi dan Komunikasi,Pemeliharaan Pusat Data dan Perangkat Teknologi Informasi,"8,804,631,168",1,Paket,2015
0,1,118534,34,1.25.001,"DINAS KOMUNIKASI, INFORMATIKA DAN KEHUMASAN",1.25,Komunikasi dan Informatika,1.25.01,Program Optimalisasi Pemanfaatan Teknologi Informasi dan Komunikasi,Penyediaan Jasa TALI dan IPAL (12 Bulan),"49,392,000",1,Paket,2015
0,1,118535,35,1.25.001,"DINAS KOMUNIKASI, INFORMATIKA DAN KEHUMASAN",1.25,Komunikasi dan Informatika,1.25.01,Program Optimalisasi Pemanfaatan Teknologi Informasi dan Komunikasi,Penataan dan Pengembangan Sistim Aplikasi,"10,970,310,000",1,Paket,2015
4,1,115496,11,1.20.203,Kelurahan Bintaro - JAKSEL,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Bintaro,"99,691,400",1,Paket,2015
4,1,115497,12,1.20.203,Kelurahan Bintaro - JAKSEL,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Peningkatan Administrasi Perkantoran,"514,577,009",1,Paket,2015
4,1,115498,13,1.20.203,Kelurahan Bintaro - JAKSEL,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penyediaan Jasa TALI dan IPAL (12 Bulan),"243,850,080",1,Paket,2015
4,1,115499,14,1.20.203,Kelurahan Bintaro - JAKSEL,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,"39,660,000",1,Paket,2015
4,1,115500,15,1.20.203,Kelurahan Bintaro - JAKSEL,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,"58,336,200",1,Paket,2015
4,1,115501,16,1.20.203,Kelurahan Bintaro - JAKSEL,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penanggulangan Bencana Kelurahan Bintaro,"89,999,679",1,Paket,2015
5,1,114627,10,1.20.278,Kelurahan Kampung Rambutan - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penanganan Sarana Prasarana umum tingkat Kelurahan,"3,084,998,785",1,Paket,2015
5,1,114628,11,1.20.278,Kelurahan Kampung Rambutan - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Bimtek dan Pendataan Dasawisma,"199,999,500",1,Paket,2015
5,1,114629,12,1.20.278,Kelurahan Kampung Rambutan - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pemberian Makanan Tambahan (PMT),"54,998,350",1,Paket,2015
5,1,114630,13,1.20.278,Kelurahan Kampung Rambutan - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pengadaan sarana dan Prasarana Kelurahan Kelurahan Kampung Rambutan,"100,000,000",1,Paket,2015
5,1,114631,1,1.20.272,Kelurahan Kalisari - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Kalisari,"109,304,894",1,Paket,2015
5,1,114632,3,1.20.272,Kelurahan Kalisari - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Kalisari,"289,986,730",1,Paket,2015
5,1,114633,4,1.20.272,Kelurahan Kalisari - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Kalisari,"472,958,216",1,Paket,2015
5,1,114634,5,1.20.272,Kelurahan Kalisari - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Kalisari,"534,350,000",1,Paket,2015
5,1,114635,6,1.20.272,Kelurahan Kalisari - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,"Penyelenggaraan Tugas dan Fungsi RT, RW dan LMK","1,541,100,000",1,Paket,2015
5,1,114636,7,1.20.272,Kelurahan Kalisari - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penyelenggaraan Tugas dan Fungsi Kelurahan Kalisari,"357,541,550",1,Paket,2015
5,1,114637,8,1.20.272,Kelurahan Kalisari - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Pelaksanaan Penertiban Kelurahan Kalisari,"28,160,000",1,Paket,2015
5,1,114638,9,1.20.272,Kelurahan Kalisari - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.27,Program Peningkatan Kapasitas Pemerintahan Kelurahan,Penanganan Sarana Prasarana umum tingkat Kelurahan,"3,323,177,242",1,Paket,2015
5,1,118374,1,1.20.270,Kecamatan Pasar Rebo - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,"76,444,900",1,Paket,2015
5,1,118375,1,1.20.272,Kelurahan Kalisari - JAKTIM,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,"79,924,620",1,Paket,2015
5,2,118722,3,2.02.019,"Sudin Kelautan, Pertanian dan Ketahanan Pangan - JAKTIM",2.02,Kehutanan,2.02.07,Program Peningkatan Kualitas Pelayanan Publik Urusan Kehutanan,Penghijauan Tanaman Lingkungan,"249,995,097",1,Paket,2015
5,2,118723,4,2.02.019,"Sudin Kelautan, Pertanian dan Ketahanan Pangan - JAKTIM",2.02,Kehutanan,2.02.07,Program Peningkatan Kualitas Pelayanan Publik Urusan Kehutanan,Penghijauan Tanaman Buah,"224,993,705",1,Paket,2015
1,2,118724,2,2.02.015,"Sudin Kelautan, Pertanian dan Ketahanan Pangan - JAKPUS",2.02,Kehutanan,2.02.07,Program Peningkatan Kualitas Pelayanan Publik Urusan Kehutanan,Pencegahan dan Penanganan Penyakit Hewan Menular Jakarta Pusat,"399,995,455",1,Paket,2015
5,2,118725,1,2.02.019,"Sudin Kelautan, Pertanian dan Ketahanan Pangan - JAKTIM",2.02,Kehutanan,2.02.09,Program Pengembangan Sistem Pengelolaan Kinerja Pembangunan SKPD Urusan Kehutanan,Perencanaan Pertanian dan Kehutanan Jakarta Timur,"199,648,700",1,Paket,2015
5,2,118726,54,2.03.010,Sudin Perindustrian dan Energi - JAKTIM,2.03,Energi dan Sumberdaya Mineral,2.03.01,Program Pembinaan dan Pengembangan Energi dan Sumber Daya Mineral,Rekomendasi sistem laik operasi instalasi PJU existing,"199,380,000",1,Paket,2015
5,2,118727,55,2.03.010,Sudin Perindustrian dan Energi - JAKTIM,2.03,Energi dan Sumberdaya Mineral,2.03.01,Program Pembinaan dan Pengembangan Energi dan Sumber Daya Mineral,Penatacahayaan Event di Wilayah Jakarta Timur,"195,509,490",1,Paket,2015
6,2,118728,4,2.03.012,Sudin Perindustrian dan Energi - Kep. Seribu,2.03,Energi dan Sumberdaya Mineral,2.03.01,Program Pembinaan dan Pengembangan Energi dan Sumber Daya Mineral,Penataan gudang dan aset,"806,826,266",1,Paket,2015
6,2,118729,5,2.03.012,Sudin Perindustrian dan Energi - Kep. Seribu,2.03,Energi dan Sumberdaya Mineral,2.03.01,Program Pembinaan dan Pengembangan Energi dan Sumber Daya Mineral,Pemberdayaan Petugas Kelistrikan dan Air Bersih,"1,999,026,000",1,Paket,2015
6,2,118730,6,2.03.012,Sudin Perindustrian dan Energi - Kep. Seribu,2.03,Energi dan Sumberdaya Mineral,2.03.01,Program Pembinaan dan Pengembangan Energi dan Sumber Daya Mineral,Pengadaan BBM solar genset (PLTD),"791,678,800",1,Paket,2015
6,2,118731,8,2.03.012,Sudin Perindustrian dan Energi - Kep. Seribu,2.03,Energi dan Sumberdaya Mineral,2.03.01,Program Pembinaan dan Pengembangan Energi dan Sumber Daya Mineral,Peningkatan Kualitas Pelayanan Publik Urusan ESDM,"21,640,296,248",1,Paket,2015
3,2,118732,43,2.03.008,Sudin Perindustrian dan Energi - JAKBAR,2.03,Energi dan Sumberdaya Mineral,2.03.01,Program Pembinaan dan Pengembangan Energi dan Sumber Daya Mineral,Pembangunan Implementasi Penggunaan Solar Cell untuk Penerangan Jalan dan atau Tempat Umum di Wilayah Jakarta Barat,"189,062,500",1,Paket,2015
2,2,118733,33,2.03.007,Sudin Perindustrian dan Energi - JAKUT,2.03,Energi dan Sumberdaya Mineral,2.03.01,Program Pembinaan dan Pengembangan Energi dan Sumber Daya Mineral,Perbaikan dan Pemeliharaan RO (Reserve Osmosis) Di Kecamatan Penjaringan dan Kecamatan Cilincing,"399,135,000",1,Paket,2015
2,2,118734,34,2.03.007,Sudin Perindustrian dan Energi - JAKUT,2.03,Energi dan Sumberdaya Mineral,2.03.01,Program Pembinaan dan Pengembangan Energi dan Sumber Daya Mineral,Pelaksanaan Piket Posko dan survei malam hari,"81,216,000",1,Paket,2015
2,2,118735,1,2.03.007,Sudin Perindustrian dan Energi - JAKUT,2.03,Energi dan Sumberdaya Mineral,2.03.02,"Program Pembangunan, Peningkatan Kualitas dan Pemeliharaan Pencahayaan Kota",Pembangunan/Peningkatan Kualitas Penerangan Jalan MHT/Lingkungan di Jakarta Utara,"39,812,887,730",1,Paket,2015
2,2,118736,2,2.03.007,Sudin Perindustrian dan Energi - JAKUT,2.03,Energi dan Sumberdaya Mineral,2.03.02,"Program Pembangunan, Peningkatan Kualitas dan Pemeliharaan Pencahayaan Kota",Pemeliharaan/Perawatan Pencahayaan Kota Tahun 2015 Kecamatan Penjaringan Zona I Jakarta Utara,"849,696,794",1,Paket,2015
2,2,118737,3,2.03.007,Sudin Perindustrian dan Energi - JAKUT,2.03,Energi dan Sumberdaya Mineral,2.03.02,"Program Pembangunan, Peningkatan Kualitas dan Pemeliharaan Pencahayaan Kota",Pemeliharaan/Perawatan Pencahayaan Kota Tahun 2015 Kecamatan Penjaringan Zona II Jakarta Utara,"849,370,453",1,Paket,2015
2,2,118738,4,2.03.007,Sudin Perindustrian dan Energi - JAKUT,2.03,Energi dan Sumberdaya Mineral,2.03.02,"Program Pembangunan, Peningkatan Kualitas dan Pemeliharaan Pencahayaan Kota",Pemeliharaan/Perawatan Pencahayaan Kota Tahun 2015 Kecamatan Pademangan Jakarta Utara,"819,983,936",1,Paket,2015
2,2,118739,5,2.03.007,Sudin Perindustrian dan Energi - JAKUT,2.03,Energi dan Sumberdaya Mineral,2.03.02,"Program Pembangunan, Peningkatan Kualitas dan Pemeliharaan Pencahayaan Kota",Pemeliharaan/Perawatan Pencahayaan Kota Tahun 2015 Kecamatan Tanjung Priok Zona I Jakarta Utara,"849,763,717",1,Paket,2015
5,2,118854,32,2.03.010,Sudin Perindustrian dan Energi - JAKTIM,2.03,Energi dan Sumberdaya Mineral,2.03.02,"Program Pembangunan, Peningkatan Kualitas dan Pemeliharaan Pencahayaan Kota",Pengadaan Komponen Lepas HPS 150 Watt,"1,349,838,600",1,Paket,2015
5,2,118855,33,2.03.010,Sudin Perindustrian dan Energi - JAKTIM,2.03,Energi dan Sumberdaya Mineral,2.03.02,"Program Pembangunan, Peningkatan Kualitas dan Pemeliharaan Pencahayaan Kota",Pengadaan Armature Lengkap HPS 70 Watt dan HPS 150 Watt,"399,590,400",1,Paket,2015
5,2,118856,34,2.03.010,Sudin Perindustrian dan Energi - JAKTIM,2.03,Energi dan Sumberdaya Mineral,2.03.02,"Program Pembangunan, Peningkatan Kualitas dan Pemeliharaan Pencahayaan Kota","Pengadaan Armature Lengkap Led 40 watt, 90 watt, 120-130 watt, dan 200 watt","2,999,428,465",1,Paket,2015
5,2,118857,35,2.03.010,Sudin Perindustrian dan Energi - JAKTIM,2.03,Energi dan Sumberdaya Mineral,2.03.02,"Program Pembangunan, Peningkatan Kualitas dan Pemeliharaan Pencahayaan Kota","Pengadaan Komponen Penunjang PJU dan Sarana Umum Lainnya (Stang Ornamen plus Klem, MC Contactor, Time Switch, Lampu, dan Cover Sarum)","597,380,000",1,Paket,2015
5,2,118858,36,2.03.010,Sudin Perindustrian dan Energi - JAKTIM,2.03,Energi dan Sumberdaya Mineral,2.03.02,"Program Pembangunan, Peningkatan Kualitas dan Pemeliharaan Pencahayaan Kota",Pengadaan Lampu Hias,"199,143,000",1,Paket,2015
5,2,118859,37,2.03.010,Sudin Perindustrian dan Energi - JAKTIM,2.03,Energi dan Sumberdaya Mineral,2.03.02,"Program Pembangunan, Peningkatan Kualitas dan Pemeliharaan Pencahayaan Kota",Pengadaan Alat Penunjang Penerangan Jalan Umum Untuk Siaga Bencana,"998,931,000",1,Paket,2015
5,2,118860,39,2.03.010,Sudin Perindustrian dan Energi - JAKTIM,2.03,Energi dan Sumberdaya Mineral,2.03.02,"Program Pembangunan, Peningkatan Kualitas dan Pemeliharaan Pencahayaan Kota",Pemeliharaan/Perawatan Penerangan Jalan Umum Kec. Pulo Gadung Zona 2,"1,069,996,057",1,Paket,2015
5,2,118861,40,2.03.010,Sudin Perindustrian dan Energi - JAKTIM,2.03,Energi dan Sumberdaya Mineral,2.03.02,"Program Pembangunan, Peningkatan Kualitas dan Pemeliharaan Pencahayaan Kota",Pembangunan PJU MHT dan Lingkungan usulan warga di Wilayah Kota Administrasi Jakarta Timur,"19,999,997,824",1,Paket,2015
5,2,118862,41,2.03.010,Sudin Perindustrian dan Energi - JAKTIM,2.03,Energi dan Sumberdaya Mineral,2.03.02,"Program Pembangunan, Peningkatan Kualitas dan Pemeliharaan Pencahayaan Kota",Pemeliharaan/Perawatan Penerangan Jalan Umum Kec. Cakung Zona 2,"1,099,997,498",1,Paket,2015
0,2,118863,1,2.03.001,DINAS PERINDUSTRIAN DAN ENERGI,2.03,Energi dan Sumberdaya Mineral,2.03.03,Program Pengembangan dan Pengendalian Geologi Perkotaan,Survey Geoteknik dan Reklamasi Lahan pada Outer Sea Wall Mendukung NCICD,"4,411,025,901",1,Paket,2015
0,2,118864,1,2.03.001,DINAS PERINDUSTRIAN DAN ENERGI,2.03,Energi dan Sumberdaya Mineral,2.03.04,Program Peningkatan dan Pengelolaan Kantor Urusan Energi dan Sumberdaya Mineral,Penyediaan Jasa TALI dan IPAL (12 bulan),"2,992,842,875",1,Paket,2015
0,2,118865,2,2.03.001,DINAS PERINDUSTRIAN DAN ENERGI,2.03,Energi dan Sumberdaya Mineral,2.03.04,Program Peningkatan dan Pengelolaan Kantor Urusan Energi dan Sumberdaya Mineral,Peningkatan Administrasi Perkantoran Dinas Perindustrian dan Energi,"10,904,266,089",1,Paket,2015
0,2,118866,4,2.03.001,DINAS PERINDUSTRIAN DAN ENERGI,2.03,Energi dan Sumberdaya Mineral,2.03.04,Program Peningkatan dan Pengelolaan Kantor Urusan Energi dan Sumberdaya Mineral,Piket Monitoring Posko PJU dan Banjir,"199,992,100",1,Paket,2015
0,2,118867,5,2.03.001,DINAS PERINDUSTRIAN DAN ENERGI,2.03,Energi dan Sumberdaya Mineral,2.03.04,Program Peningkatan dan Pengelolaan Kantor Urusan Energi dan Sumberdaya Mineral,"Pembinaan, Pengembangan dan Pengawasan Perindustrian dan Energi","50,770,152,879",1,Paket,2015
1,1,118200,1,1.20.073,Kelurahan Duri Pulo - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,"50,421,725",1,Paket,2015
1,1,118201,1,1.20.069,Kelurahan Petojo Selatan - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,"24,918,994",1,Paket,2015
1,1,118202,1,1.20.070,Kelurahan Gambir - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,"59,698,200",1,Paket,2015
1,1,118203,1,1.20.071,Kelurahan Kebon Kelapa - JAKPUS,1.2,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,1.20.63,Program Pengelolaan Kendaraan Dinas Urusan Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,"89,926,176",1,Paket,2015
